"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","SEX","SEX_NAME","SEX_CODE","SEX_TYPE","SEX_TYPECODE","SEX_SORTORDER","AGE","AGE_NAME","AGE_CODE","AGE_TYPE","AGE_TYPECODE","AGE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"1991","1991","1991","date",0,10,"2013265929","South West","E12000009","regions",480,8,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",872754,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31856e0d2013265929d7d25d20100",771,3168
"1991","1991","1991","date",0,10,"2013265929","South West","E12000009","regions",480,8,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",,"Q","These figures are missing.","F","Free (free for publication)","Nm-31d1d31856e0d2013265929d7d20d20100",772,3168
"1991","1991","1991","date",0,10,"2013265929","South West","E12000009","regions",480,8,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",,"Q","These figures are missing.","F","Free (free for publication)","Nm-31d1d31856e0d2013265929d7d21d20100",773,3168
"1991","1991","1991","date",0,10,"2013265930","Wales","W92000004","regions",480,9,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",2872998,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31856e0d2013265930d7d0d20100",774,3168
"1991","1991","1991","date",0,10,"2013265930","Wales","W92000004","regions",480,9,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",,"Q","These figures are missing.","F","Free (free for publication)","Nm-31d1d31856e0d2013265930d7d24d20100",775,3168
"1991","1991","1991","date",0,10,"2013265930","Wales","W92000004","regions",480,9,"7","Total","7","sex",0,0,"22","Aged 16 - 64","22","age",0,2,"20100","Value",,"Q","These figures are missing.","F","Free (free for publication)","Nm-31d1d31856e0d2013265930d7d22d20100",776,3168
"1991","1991","1991","date",0,10,"2013265930","Wales","W92000004","regions",480,9,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",493135,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31856e0d2013265930d7d25d20100",777,3168
"1991","1991","1991","date",0,10,"2013265930","Wales","W92000004","regions",480,9,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",,"Q","These figures are missing.","F","Free (free for publication)","Nm-31d1d31856e0d2013265930d7d20d20100",778,3168
"1991","1991","1991","date",0,10,"2013265930","Wales","W92000004","regions",480,9,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",,"Q","These figures are missing.","F","Free (free for publication)","Nm-31d1d31856e0d2013265930d7d21d20100",779,3168
"1991","1991","1991","date",0,10,"2013265931","Scotland","S92000003","regions",480,10,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",5083330,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31856e0d2013265931d7d0d20100",780,3168
"1991","1991","1991","date",0,10,"2013265931","Scotland","S92000003","regions",480,10,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",,"Q","These figures are missing.","F","Free (free for publication)","Nm-31d1d31856e0d2013265931d7d24d20100",781,3168
"1991","1991","1991","date",0,10,"2013265931","Scotland","S92000003","regions",480,10,"7","Total","7","sex",0,0,"22","Aged 16 - 64","22","age",0,2,"20100","Value",,"Q","These figures are missing.","F","Free (free for publication)","Nm-31d1d31856e0d2013265931d7d22d20100",782,3168
"1991","1991","1991","date",0,10,"2013265931","Scotland","S92000003","regions",480,10,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",770448,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31856e0d2013265931d7d25d20100",783,3168
"1991","1991","1991","date",0,10,"2013265931","Scotland","S92000003","regions",480,10,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",,"Q","These figures are missing.","F","Free (free for publication)","Nm-31d1d31856e0d2013265931d7d20d20100",784,3168
"1991","1991","1991","date",0,10,"2013265931","Scotland","S92000003","regions",480,10,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",,"Q","These figures are missing.","F","Free (free for publication)","Nm-31d1d31856e0d2013265931d7d21d20100",785,3168
"1991","1991","1991","date",0,10,"2013265932","Northern Ireland","N92000002","regions",480,11,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",,"Q","These figures are missing.","F","Free (free for publication)","Nm-31d1d31856e0d2013265932d7d0d20100",786,3168
"1991","1991","1991","date",0,10,"2013265932","Northern Ireland","N92000002","regions",480,11,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",,"Q","These figures are missing.","F","Free (free for publication)","Nm-31d1d31856e0d2013265932d7d24d20100",787,3168
"1991","1991","1991","date",0,10,"2013265932","Northern Ireland","N92000002","regions",480,11,"7","Total","7","sex",0,0,"22","Aged 16 - 64","22","age",0,2,"20100","Value",,"Q","These figures are missing.","F","Free (free for publication)","Nm-31d1d31856e0d2013265932d7d22d20100",788,3168
"1991","1991","1991","date",0,10,"2013265932","Northern Ireland","N92000002","regions",480,11,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",,"Q","These figures are missing.","F","Free (free for publication)","Nm-31d1d31856e0d2013265932d7d25d20100",789,3168
"1991","1991","1991","date",0,10,"2013265932","Northern Ireland","N92000002","regions",480,11,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",,"Q","These figures are missing.","F","Free (free for publication)","Nm-31d1d31856e0d2013265932d7d20d20100",790,3168
"1991","1991","1991","date",0,10,"2013265932","Northern Ireland","N92000002","regions",480,11,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",,"Q","These figures are missing.","F","Free (free for publication)","Nm-31d1d31856e0d2013265932d7d21d20100",791,3168
"1992","1992","1992","date",0,11,"2013265921","North East","E12000001","regions",480,0,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",2591333,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265921d7d0d20100",792,3168
"1992","1992","1992","date",0,11,"2013265921","North East","E12000001","regions",480,0,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",536243,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265921d7d24d20100",793,3168
"1992","1992","1992","date",0,11,"2013265921","North East","E12000001","regions",480,0,"7","Total","7","sex",0,0,"22","Aged 16 - 64","22","age",0,2,"20100","Value",1647791,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265921d7d22d20100",794,3168
"1992","1992","1992","date",0,11,"2013265921","North East","E12000001","regions",480,0,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",407299,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265921d7d25d20100",795,3168
"1992","1992","1992","date",0,11,"2013265921","North East","E12000001","regions",480,0,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",1575656,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265921d7d20d20100",796,3168
"1992","1992","1992","date",0,11,"2013265921","North East","E12000001","regions",480,0,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",258072,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265921d7d21d20100",797,3168
"1992","1992","1992","date",0,11,"2013265922","North West","E12000002","regions",480,1,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",6841029,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265922d7d0d20100",798,3168
"1992","1992","1992","date",0,11,"2013265922","North West","E12000002","regions",480,1,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",1443963,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265922d7d24d20100",799,3168
"1992","1992","1992","date",0,11,"2013265922","North West","E12000002","regions",480,1,"7","Total","7","sex",0,0,"22","Aged 16 - 64","22","age",0,2,"20100","Value",4315286,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265922d7d22d20100",800,3168
"1992","1992","1992","date",0,11,"2013265922","North West","E12000002","regions",480,1,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",1081780,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265922d7d25d20100",801,3168
"1992","1992","1992","date",0,11,"2013265922","North West","E12000002","regions",480,1,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",4135547,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265922d7d20d20100",802,3168
"1992","1992","1992","date",0,11,"2013265922","North West","E12000002","regions",480,1,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",687454,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265922d7d21d20100",803,3168
"1992","1992","1992","date",0,11,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",4949033,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265923d7d0d20100",804,3168
"1992","1992","1992","date",0,11,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",1018480,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265923d7d24d20100",805,3168
"1992","1992","1992","date",0,11,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"7","Total","7","sex",0,0,"22","Aged 16 - 64","22","age",0,2,"20100","Value",3141180,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265923d7d22d20100",806,3168
"1992","1992","1992","date",0,11,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",789373,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265923d7d25d20100",807,3168
"1992","1992","1992","date",0,11,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",3012515,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265923d7d20d20100",808,3168
"1992","1992","1992","date",0,11,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",519384,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265923d7d21d20100",809,3168
"1992","1992","1992","date",0,11,"2013265924","East Midlands","E12000004","regions",480,3,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",4036691,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265924d7d0d20100",810,3168
"1992","1992","1992","date",0,11,"2013265924","East Midlands","E12000004","regions",480,3,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",823279,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265924d7d24d20100",811,3168
"1992","1992","1992","date",0,11,"2013265924","East Midlands","E12000004","regions",480,3,"7","Total","7","sex",0,0,"22","Aged 16 - 64","22","age",0,2,"20100","Value",2578116,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265924d7d22d20100",812,3168
"1992","1992","1992","date",0,11,"2013265924","East Midlands","E12000004","regions",480,3,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",635296,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265924d7d25d20100",813,3168
"1992","1992","1992","date",0,11,"2013265924","East Midlands","E12000004","regions",480,3,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",2474346,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265924d7d20d20100",814,3168
"1992","1992","1992","date",0,11,"2013265924","East Midlands","E12000004","regions",480,3,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",410329,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265924d7d21d20100",815,3168
"1992","1992","1992","date",0,11,"2013265925","West Midlands","E12000005","regions",480,4,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",5237375,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265925d7d0d20100",816,3168
"1992","1992","1992","date",0,11,"2013265925","West Midlands","E12000005","regions",480,4,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",1099346,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265925d7d24d20100",817,3168
"1992","1992","1992","date",0,11,"2013265925","West Midlands","E12000005","regions",480,4,"7","Total","7","sex",0,0,"22","Aged 16 - 64","22","age",0,2,"20100","Value",3332299,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265925d7d22d20100",818,3168
"1992","1992","1992","date",0,11,"2013265925","West Midlands","E12000005","regions",480,4,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",805730,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265925d7d25d20100",819,3168
"1992","1992","1992","date",0,11,"2013265925","West Midlands","E12000005","regions",480,4,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",3196834,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265925d7d20d20100",820,3168
"1992","1992","1992","date",0,11,"2013265925","West Midlands","E12000005","regions",480,4,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",539569,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265925d7d21d20100",821,3168
"1992","1992","1992","date",0,11,"2013265926","East","E12000006","regions",480,5,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",5142589,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265926d7d0d20100",822,3168
"1992","1992","1992","date",0,11,"2013265926","East","E12000006","regions",480,5,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",1044794,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265926d7d24d20100",823,3168
"1992","1992","1992","date",0,11,"2013265926","East","E12000006","regions",480,5,"7","Total","7","sex",0,0,"22","Aged 16 - 64","22","age",0,2,"20100","Value",3284204,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265926d7d22d20100",824,3168
"1992","1992","1992","date",0,11,"2013265926","East","E12000006","regions",480,5,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",813591,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265926d7d25d20100",825,3168
"1992","1992","1992","date",0,11,"2013265926","East","E12000006","regions",480,5,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",3153098,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265926d7d20d20100",826,3168
"1992","1992","1992","date",0,11,"2013265926","East","E12000006","regions",480,5,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",505730,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265926d7d21d20100",827,3168
"1992","1992","1992","date",0,11,"2013265927","London","E12000007","regions",480,6,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",6829408,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265927d7d0d20100",828,3168
"1992","1992","1992","date",0,11,"2013265927","London","E12000007","regions",480,6,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",1358373,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265927d7d24d20100",829,3168
"1992","1992","1992","date",0,11,"2013265927","London","E12000007","regions",480,6,"7","Total","7","sex",0,0,"22","Aged 16 - 64","22","age",0,2,"20100","Value",4514598,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265927d7d22d20100",830,3168
"1992","1992","1992","date",0,11,"2013265927","London","E12000007","regions",480,6,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",956437,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265927d7d25d20100",831,3168
"1992","1992","1992","date",0,11,"2013265927","London","E12000007","regions",480,6,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",4360798,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265927d7d20d20100",832,3168
"1992","1992","1992","date",0,11,"2013265927","London","E12000007","regions",480,6,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",745138,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265927d7d21d20100",833,3168
"1992","1992","1992","date",0,11,"2013265928","South East","E12000008","regions",480,7,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",7656594,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265928d7d0d20100",834,3168
"1992","1992","1992","date",0,11,"2013265928","South East","E12000008","regions",480,7,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",1530357,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265928d7d24d20100",835,3168
"1992","1992","1992","date",0,11,"2013265928","South East","E12000008","regions",480,7,"7","Total","7","sex",0,0,"22","Aged 16 - 64","22","age",0,2,"20100","Value",4873486,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265928d7d22d20100",836,3168
"1992","1992","1992","date",0,11,"2013265928","South East","E12000008","regions",480,7,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",1252751,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265928d7d25d20100",837,3168
"1992","1992","1992","date",0,11,"2013265928","South East","E12000008","regions",480,7,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",4680399,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265928d7d20d20100",838,3168
"1992","1992","1992","date",0,11,"2013265928","South East","E12000008","regions",480,7,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",750109,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265928d7d21d20100",839,3168
"1992","1992","1992","date",0,11,"2013265929","South West","E12000009","regions",480,8,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",4713921,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265929d7d0d20100",840,3168
"1992","1992","1992","date",0,11,"2013265929","South West","E12000009","regions",480,8,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",903416,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265929d7d24d20100",841,3168
"1992","1992","1992","date",0,11,"2013265929","South West","E12000009","regions",480,8,"7","Total","7","sex",0,0,"22","Aged 16 - 64","22","age",0,2,"20100","Value",2931901,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265929d7d22d20100",842,3168
"1992","1992","1992","date",0,11,"2013265929","South West","E12000009","regions",480,8,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",878604,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265929d7d25d20100",843,3168
"1992","1992","1992","date",0,11,"2013265929","South West","E12000009","regions",480,8,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",2801908,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265929d7d20d20100",844,3168
"1992","1992","1992","date",0,11,"2013265929","South West","E12000009","regions",480,8,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",447668,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265929d7d21d20100",845,3168
"1992","1992","1992","date",0,11,"2013265930","Wales","W92000004","regions",480,9,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",2877674,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265930d7d0d20100",846,3168
"1992","1992","1992","date",0,11,"2013265930","Wales","W92000004","regions",480,9,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",593240,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265930d7d24d20100",847,3168
"1992","1992","1992","date",0,11,"2013265930","Wales","W92000004","regions",480,9,"7","Total","7","sex",0,0,"22","Aged 16 - 64","22","age",0,2,"20100","Value",1787493,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265930d7d22d20100",848,3168
"1992","1992","1992","date",0,11,"2013265930","Wales","W92000004","regions",480,9,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",496941,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265930d7d25d20100",849,3168
"1992","1992","1992","date",0,11,"2013265930","Wales","W92000004","regions",480,9,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",1708882,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265930d7d20d20100",850,3168
"1992","1992","1992","date",0,11,"2013265930","Wales","W92000004","regions",480,9,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",277900,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265930d7d21d20100",851,3168
"1992","1992","1992","date",0,11,"2013265931","Scotland","S92000003","regions",480,10,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",5085620,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265931d7d0d20100",852,3168
"1992","1992","1992","date",0,11,"2013265931","Scotland","S92000003","regions",480,10,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",1022188,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265931d7d24d20100",853,3168
"1992","1992","1992","date",0,11,"2013265931","Scotland","S92000003","regions",480,10,"7","Total","7","sex",0,0,"22","Aged 16 - 64","22","age",0,2,"20100","Value",3289639,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265931d7d22d20100",854,3168
"1992","1992","1992","date",0,11,"2013265931","Scotland","S92000003","regions",480,10,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",773793,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265931d7d25d20100",855,3168
"1992","1992","1992","date",0,11,"2013265931","Scotland","S92000003","regions",480,10,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",3148876,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265931d7d20d20100",856,3168
"1992","1992","1992","date",0,11,"2013265931","Scotland","S92000003","regions",480,10,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",533481,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265931d7d21d20100",857,3168
"1992","1992","1992","date",0,11,"2013265932","Northern Ireland","N92000002","regions",480,11,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",1623263,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265932d7d0d20100",858,3168
"1992","1992","1992","date",0,11,"2013265932","Northern Ireland","N92000002","regions",480,11,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",417969,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265932d7d24d20100",859,3168
"1992","1992","1992","date",0,11,"2013265932","Northern Ireland","N92000002","regions",480,11,"7","Total","7","sex",0,0,"22","Aged 16 - 64","22","age",0,2,"20100","Value",994580,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265932d7d22d20100",860,3168
"1992","1992","1992","date",0,11,"2013265932","Northern Ireland","N92000002","regions",480,11,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",210714,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265932d7d25d20100",861,3168
"1992","1992","1992","date",0,11,"2013265932","Northern Ireland","N92000002","regions",480,11,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",956967,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265932d7d20d20100",862,3168
"1992","1992","1992","date",0,11,"2013265932","Northern Ireland","N92000002","regions",480,11,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",180882,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31872e0d2013265932d7d21d20100",863,3168
"1993","1993","1993","date",0,12,"2013265921","North East","E12000001","regions",480,0,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",2593948,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31888e0d2013265921d7d0d20100",864,3168
"1993","1993","1993","date",0,12,"2013265921","North East","E12000001","regions",480,0,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",540698,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31888e0d2013265921d7d24d20100",865,3168
"1993","1993","1993","date",0,12,"2013265921","North East","E12000001","regions",480,0,"7","Total","7","sex",0,0,"22","Aged 16 - 64","22","age",0,2,"20100","Value",1644872,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31888e0d2013265921d7d22d20100",866,3168
"1993","1993","1993","date",0,12,"2013265921","North East","E12000001","regions",480,0,"7","Total","7","sex",0,0,"25","Aged 65 and over","25","age",0,3,"20100","Value",408378,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31888e0d2013265921d7d25d20100",867,3168
"1993","1993","1993","date",0,12,"2013265921","North East","E12000001","regions",480,0,"7","Total","7","sex",0,0,"20","Aged 16 - 59/64","20","age",0,4,"20100","Value",1573575,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31888e0d2013265921d7d20d20100",868,3168
"1993","1993","1993","date",0,12,"2013265921","North East","E12000001","regions",480,0,"7","Total","7","sex",0,0,"21","Aged 18 - 24","21","age",0,5,"20100","Value",250781,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31888e0d2013265921d7d21d20100",869,3168
"1993","1993","1993","date",0,12,"2013265922","North West","E12000002","regions",480,1,"7","Total","7","sex",0,0,"0","All ages","0","age",0,0,"20100","Value",6846740,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31888e0d2013265922d7d0d20100",870,3168
"1993","1993","1993","date",0,12,"2013265922","North West","E12000002","regions",480,1,"7","Total","7","sex",0,0,"24","Aged 0 - 15","24","age",0,1,"20100","Value",1456045,"A","Normal Value","F","Free (free for publication)","Nm-31d1d31888e0d2013265922d7d24d20100",871,3168
