"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","COMPONENT_OF_GDHI","COMPONENT_OF_GDHI_NAME","COMPONENT_OF_GDHI_CODE","COMPONENT_OF_GDHI_TYPE","COMPONENT_OF_GDHI_TYPECODE","COMPONENT_OF_GDHI_SORTORDER","MEASURE","MEASURE_NAME","MEASURE_CODE","MEASURE_TYPE","MEASURE_TYPECODE","MEASURE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2010","2010","2010","date",0,13,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",34945,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265921d0d1d20100",312,624
"2010","2010","2010","date",0,13,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",13509,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265921d0d2d20100",313,624
"2010","2010","2010","date",0,13,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",100933,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265922d0d1d20100",314,624
"2010","2010","2010","date",0,13,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14378,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265922d0d2d20100",315,624
"2010","2010","2010","date",0,13,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",72733,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265923d0d1d20100",316,624
"2010","2010","2010","date",0,13,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",13841,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265923d0d2d20100",317,624
"2010","2010","2010","date",0,13,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",64096,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265924d0d1d20100",318,624
"2010","2010","2010","date",0,13,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14221,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265924d0d2d20100",319,624
"2010","2010","2010","date",0,13,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",77988,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265925d0d1d20100",320,624
"2010","2010","2010","date",0,13,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14012,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265925d0d2d20100",321,624
"2010","2010","2010","date",0,13,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",96736,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265926d0d1d20100",322,624
"2010","2010","2010","date",0,13,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",16657,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265926d0d2d20100",323,624
"2010","2010","2010","date",0,13,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",173927,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265927d0d1d20100",324,624
"2010","2010","2010","date",0,13,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",21575,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265927d0d2d20100",325,624
"2010","2010","2010","date",0,13,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",158556,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265928d0d1d20100",326,624
"2010","2010","2010","date",0,13,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",18484,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265928d0d2d20100",327,624
"2010","2010","2010","date",0,13,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",84524,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265929d0d1d20100",328,624
"2010","2010","2010","date",0,13,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",16065,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265929d0d2d20100",329,624
"2010","2010","2010","date",0,13,"2013265930","Wales","W92000004","regions",480,9,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",41662,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265930d0d1d20100",330,624
"2010","2010","2010","date",0,13,"2013265930","Wales","W92000004","regions",480,9,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",13660,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265930d0d2d20100",331,624
"2010","2010","2010","date",0,13,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",81128,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265931d0d1d20100",332,624
"2010","2010","2010","date",0,13,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",15417,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265931d0d2d20100",333,624
"2010","2010","2010","date",0,13,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",23870,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265932d0d1d20100",334,624
"2010","2010","2010","date",0,13,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",13226,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32160e1d2013265932d0d2d20100",335,624
"2011","2011","2011","date",0,14,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",35451,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265921d0d1d20100",336,624
"2011","2011","2011","date",0,14,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",13654,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265921d0d2d20100",337,624
"2011","2011","2011","date",0,14,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",102352,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265922d0d1d20100",338,624
"2011","2011","2011","date",0,14,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14506,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265922d0d2d20100",339,624
"2011","2011","2011","date",0,14,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",74388,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265923d0d1d20100",340,624
"2011","2011","2011","date",0,14,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14067,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265923d0d2d20100",341,624
"2011","2011","2011","date",0,14,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",65789,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265924d0d1d20100",342,624
"2011","2011","2011","date",0,14,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14499,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265924d0d2d20100",343,624
"2011","2011","2011","date",0,14,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",79575,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265925d0d1d20100",344,624
"2011","2011","2011","date",0,14,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14188,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265925d0d2d20100",345,624
"2011","2011","2011","date",0,14,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",98360,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265926d0d1d20100",346,624
"2011","2011","2011","date",0,14,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",16778,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265926d0d2d20100",347,624
"2011","2011","2011","date",0,14,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",175499,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265927d0d1d20100",348,624
"2011","2011","2011","date",0,14,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",21391,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265927d0d2d20100",349,624
"2011","2011","2011","date",0,14,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",161471,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265928d0d1d20100",350,624
"2011","2011","2011","date",0,14,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",18661,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265928d0d2d20100",351,624
"2011","2011","2011","date",0,14,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",86466,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265929d0d1d20100",352,624
"2011","2011","2011","date",0,14,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",16312,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265929d0d2d20100",353,624
"2011","2011","2011","date",0,14,"2013265930","Wales","W92000004","regions",480,9,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",42535,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265930d0d1d20100",354,624
"2011","2011","2011","date",0,14,"2013265930","Wales","W92000004","regions",480,9,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",13883,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265930d0d2d20100",355,624
"2011","2011","2011","date",0,14,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",83264,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265931d0d1d20100",356,624
"2011","2011","2011","date",0,14,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",15711,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265931d0d2d20100",357,624
"2011","2011","2011","date",0,14,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",24528,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265932d0d1d20100",358,624
"2011","2011","2011","date",0,14,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",13519,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32176e1d2013265932d0d2d20100",359,624
"2012","2012","2012","date",0,15,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",36975,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265921d0d1d20100",360,624
"2012","2012","2012","date",0,15,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14227,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265921d0d2d20100",361,624
"2012","2012","2012","date",0,15,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",105992,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265922d0d1d20100",362,624
"2012","2012","2012","date",0,15,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14972,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265922d0d2d20100",363,624
"2012","2012","2012","date",0,15,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",76921,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265923d0d1d20100",364,624
"2012","2012","2012","date",0,15,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14477,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265923d0d2d20100",365,624
"2012","2012","2012","date",0,15,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",68474,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265924d0d1d20100",366,624
"2012","2012","2012","date",0,15,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14981,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265924d0d2d20100",367,624
"2012","2012","2012","date",0,15,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",82167,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265925d0d1d20100",368,624
"2012","2012","2012","date",0,15,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14568,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265925d0d2d20100",369,624
"2012","2012","2012","date",0,15,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",102743,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265926d0d1d20100",370,624
"2012","2012","2012","date",0,15,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",17370,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265926d0d2d20100",371,624
"2012","2012","2012","date",0,15,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",188863,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265927d0d1d20100",372,624
"2012","2012","2012","date",0,15,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",22698,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265927d0d2d20100",373,624
"2012","2012","2012","date",0,15,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",168611,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265928d0d1d20100",374,624
"2012","2012","2012","date",0,15,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",19310,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265928d0d2d20100",375,624
"2012","2012","2012","date",0,15,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",89039,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265929d0d1d20100",376,624
"2012","2012","2012","date",0,15,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",16685,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265929d0d2d20100",377,624
"2012","2012","2012","date",0,15,"2013265930","Wales","W92000004","regions",480,9,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",43914,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265930d0d1d20100",378,624
"2012","2012","2012","date",0,15,"2013265930","Wales","W92000004","regions",480,9,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14300,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265930d0d2d20100",379,624
"2012","2012","2012","date",0,15,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",85988,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265931d0d1d20100",380,624
"2012","2012","2012","date",0,15,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",16198,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265931d0d2d20100",381,624
"2012","2012","2012","date",0,15,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",25086,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265932d0d1d20100",382,624
"2012","2012","2012","date",0,15,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",13749,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32192e1d2013265932d0d2d20100",383,624
"2013","2013","2013","date",0,16,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",37914,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32208e1d2013265921d0d1d20100",384,624
"2013","2013","2013","date",0,16,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14564,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32208e1d2013265921d0d2d20100",385,624
"2013","2013","2013","date",0,16,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",109608,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32208e1d2013265922d0d1d20100",386,624
"2013","2013","2013","date",0,16,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",15427,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32208e1d2013265922d0d2d20100",387,624
"2013","2013","2013","date",0,16,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",79402,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32208e1d2013265923d0d1d20100",388,624
"2013","2013","2013","date",0,16,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14883,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32208e1d2013265923d0d2d20100",389,624
"2013","2013","2013","date",0,16,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",71066,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32208e1d2013265924d0d1d20100",390,624
"2013","2013","2013","date",0,16,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",15434,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32208e1d2013265924d0d2d20100",391,624
"2013","2013","2013","date",0,16,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",85478,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32208e1d2013265925d0d1d20100",392,624
"2013","2013","2013","date",0,16,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",15057,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32208e1d2013265925d0d2d20100",393,624
"2013","2013","2013","date",0,16,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",107375,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32208e1d2013265926d0d1d20100",394,624
"2013","2013","2013","date",0,16,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",17984,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32208e1d2013265926d0d2d20100",395,624
"2013","2013","2013","date",0,16,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",201744,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32208e1d2013265927d0d1d20100",396,624
